ts_ms,l_upd_us,l_bid,l_ask,l_bid_sz,l_ask_sz,l_cum_bid_1bps,l_cum_bid_5bps,l_cum_bid_10bps,l_cum_ask_1bps,l_cum_ask_5bps,l_cum_ask_10bps,b_bid,b_ask,b_bid_sz,b_ask_sz
1788586900499,1788586900452054,79565.4,79565.5,0.00015,0.12851,1150.44,3217655.93,7417871.05,1066808.98,3379567.99,8958486.41,79579.99,79580.0,8.36547,20.76469
1788586900757,1788586900663032,79565.2,79565.3,0.0002,0.13819,1174.3,3217630.47,7418846.32,1066787.46,3347475.16,8958464.89,79579.99,79580.0,8.44362,20.75128
1788586901000,1788586900904599,79565.2,79565.3,0.00081,0.138,1222.84,3217679.0,7418894.85,1062597.52,3346655.33,8957645.06,79579.99,79580.0,8.44362,20.75128
1788586901246,1788586901198396,79565.2,79565.3,0.00081,0.13795,1222.84,3217679.0,7418894.85,1062555.05,3346612.85,8957602.58,79579.99,79580.0,8.44221,20.75065
1788586901507,1788586901420875,79565.2,79565.3,0.00081,0.13795,1222.84,3217679.0,7418894.85,1047266.4,3331324.21,8942313.94,79579.99,79580.0,8.44199,20.75058
1788586901754,1788586901666178,79565.2,79565.3,0.00043,0.14795,1247.5,3217703.67,7418919.51,1064042.52,3348100.33,8959090.06,79579.99,79580.0,8.43925,20.75058
1788586902001,1788586901918026,79565.2,79565.3,0.00043,0.14795,1192.6,3217648.77,7418864.61,1065095.53,3349153.34,8960143.07,79579.99,79580.0,8.43925,20.75065
1788586902244,1788586902025132,79565.2,79565.3,0.00043,0.14795,696.95,3217153.11,7418368.95,1090077.04,3374134.85,8985124.57,79579.99,79580.0,8.43925,20.75072
1788586902505,1788586902452625,79565.2,79565.3,0.00043,0.14795,696.95,3217153.1,7418368.94,1065085.19,3349143.0,8960132.73,79579.99,79580.0,8.43925,20.74843
1788586902752,1788586902699449,79565.2,79565.3,0.00043,0.13795,696.95,3217153.1,7418368.94,1063590.1,3347647.91,8958637.64,79579.99,79580.0,8.43925,20.74831
1788586902995,1788586902908594,79561.6,79565.2,0.12568,0.09724,217779.87,3798384.78,7664946.26,1053509.32,3326574.51,8900065.23,79579.99,79580.0,8.43925,20.74831
1788586903253,1788586903119408,79561.6,79565.2,0.12568,0.05989,202733.04,3783337.96,7649899.43,1050931.36,3326921.05,8900411.78,79579.99,79580.0,8.43925,20.7469
1788586903497,1788586903445540,79561.6,79565.2,0.12568,0.05989,217779.09,3798384.01,7664945.48,1019356.03,3295345.72,8868836.45,79579.99,79580.0,8.43925,20.74353
1788586903754,1788586903695594,79561.6,79565.2,0.12568,0.05989,217749.67,3795622.74,7662184.21,994374.56,3270402.44,8843893.17,79579.99,79580.0,8.43918,20.74079
1788586903999,1788586903882891,79563.8,79565.2,0.0002,0.05989,2068.55,3300596.27,7481908.12,1052454.65,3328482.53,8901973.26,79579.99,79580.0,8.43925,20.74079
1788586904244,1788586904192938,79565.1,79565.2,0.0002,0.05989,787.65,3217289.21,7418505.06,1053242.39,3326465.26,8899955.99,79579.99,79580.0,8.43925,20.74079
1788586904505,1788586904384310,79565.1,79565.2,0.0002,0.05989,787.65,3214424.49,7415640.33,1053242.39,3329297.33,8902788.06,79579.99,79580.0,8.43925,20.74059
1788586904748,1788586904704932,79565.1,79565.2,0.0002,0.05989,742.3,3214393.47,7415609.31,1107842.56,3381065.44,8954556.17,79579.99,79580.0,8.43925,20.74059
1788586904997,1788586904834544,79565.1,79565.2,0.0002,0.05989,742.3,3246213.31,7447429.15,1048876.09,3353928.8,8927419.53,79579.99,79580.0,8.43925,20.74059
1788586905255,1788586905165040,79560.6,79565.2,0.12568,0.05989,224611.83,3820361.62,7686923.09,1078649.05,3383701.77,8957192.5,79579.99,79580.0,8.45626,20.74059
1788586905501,1788586905446102,79560.6,79565.2,0.12568,0.05989,228510.05,3824259.83,7690821.31,1076340.86,3381393.57,8954884.3,79579.99,79580.0,8.45292,20.74059
1788586905748,1788586905677439,79560.6,79565.2,0.12568,0.05989,228510.05,3824259.83,7690821.31,1076340.86,3383705.41,8957196.14,79579.99,79580.0,8.31445,20.74059
1788586905993,1788586905938285,79559.9,79560.0,0.12653,0.138,232376.02,3842690.18,7687055.06,363601.77,2823140.32,8750399.44,79579.99,79580.0,8.31445,20.73047
1788586906252,1788586906202803,79559.9,79565.0,0.12653,0.01201,249957.69,3860271.85,7704636.73,631880.41,3384013.08,8957503.81,79579.99,79580.0,8.31445,20.73038
1788586906499,1788586906412858,79565.0,79565.1,0.0002,0.257,1283.29,3237675.87,7504369.48,883693.86,3418834.98,8992325.71,79579.99,79580.0,8.31445,20.73031
1788586906743,1788586906662612,79565.0,79565.1,0.0002,0.138,1283.29,3239266.93,7505960.55,875817.07,3410958.19,8984448.92,79579.99,79580.0,8.31445,20.73031
1788586907001,1788586906906063,79565.0,79565.1,0.0002,0.13752,1283.29,3239266.93,7505960.55,787233.78,3327377.99,8900868.72,79579.99,79580.0,8.31445,20.73031
1788586907246,1788586907019867,79565.0,79565.1,0.0002,0.13747,1283.29,3239266.93,7505960.55,787229.8,3327374.01,8900881.26,79579.99,79580.0,8.31445,20.73031
1788586907506,1788586907449390,79565.0,79565.1,0.0002,0.13742,926.06,3246397.15,7513090.76,712575.6,3252719.81,8826227.06,79579.99,79580.0,8.31445,20.73031
1788586907752,1788586907668852,79565.0,79565.1,0.0002,0.13742,926.06,3243584.89,7510278.51,712575.6,3255457.18,8828964.43,79579.99,79580.0,8.44929,20.72031
1788586907997,1788586907867439,79565.0,79565.1,0.0002,0.14742,974.61,3243633.44,7510327.05,761708.88,3304590.46,8878097.71,79579.99,79580.0,8.44883,20.71707
1788586908243,1788586908110456,79565.0,79565.1,0.0002,0.13742,974.61,3246413.08,7513106.69,760913.23,3301057.44,8874564.69,79579.99,79580.0,8.44883,20.71707
1788586908501,1788586908402323,79565.0,79565.1,0.0002,0.13742,974.6,3246413.07,7513106.68,785894.67,3326038.88,8899546.13,79579.99,79580.0,8.44883,20.71707
1788586908745,1788586908660157,79565.0,79565.1,0.0002,0.13742,974.6,3246413.17,7513106.79,760913.23,3303853.7,8877360.94,79579.99,79580.0,8.44883,20.71707
1788586909004,1788586908932179,79565.0,79565.1,0.0002,0.13661,1420.95,3246859.52,7513553.14,765146.18,3308086.65,8881593.9,79579.99,79580.0,8.44811,20.71707
1788586909250,1788586909208103,79565.0,79565.1,0.0002,0.13661,1420.95,3250757.73,7517451.35,765952.19,3308892.66,8882399.91,79579.99,79580.0,8.44811,20.71707
1788586909495,1788586909381481,79565.0,79565.1,0.0002,0.13661,1420.95,3247978.09,7514671.7,765952.19,3308892.66,8882399.91,79579.99,79580.0,8.44811,20.71707
1788586909758,1788586909642594,79565.0,79565.1,0.0002,0.13656,1420.95,3216158.25,7482851.86,765152.55,3308093.01,8881600.26,79579.99,79580.0,8.4467,20.71698
1788586910005,1788586909841390,79565.0,79565.1,0.0002,0.13656,974.6,3251430.0,7518123.61,815209.85,3358150.32,8931657.57,79579.99,79580.0,8.44444,20.70979
1788586910250,1788586910077802,79565.0,79565.1,0.0002,0.13656,974.6,3251430.0,7518123.61,815199.51,3358139.98,8931647.22,79579.99,79580.0,8.44444,20.70979
1788586910495,1788586910371989,79565.0,79565.1,0.0002,0.13656,1382.75,3251838.15,7518531.76,765117.23,3308057.7,8881564.95,79579.99,79580.0,8.44261,20.70979
1788586910754,1788586910663657,79565.0,79565.1,0.0002,0.13656,4401.2,3251768.62,7518462.23,764110.7,3306451.02,8879958.26,79579.99,79580.0,8.44261,20.69979
1788586911001,1788586910663657,79565.0,79565.1,0.0002,0.13656,4401.2,3251768.62,7518462.23,764110.7,3306451.02,8879958.26,79579.99,79580.0,8.44261,20.69933
1788586911246,1788586911179161,79565.0,79565.1,0.0002,0.13655,4401.2,3251768.62,7518462.23,764120.25,3306460.56,8879967.81,79579.99,79580.0,8.44261,20.69792
1788586911506,1788586911386533,79565.0,79565.1,0.0002,0.13655,4401.2,3254546.67,7521240.28,820231.06,3359775.12,8933282.37,79579.99,79580.0,8.44261,20.69792
1788586911750,1788586911662928,79565.0,79565.1,0.0002,0.1465,4401.2,3254546.67,7521240.28,846004.14,3385548.2,8959055.45,79579.99,79580.0,8.44261,20.69587
1788586911994,1788586911886253,79565.0,79565.1,0.0002,0.13598,4401.2,3251768.62,7518462.23,846125.1,3388513.17,8962020.41,79579.99,79580.0,8.44261,20.69587
1788586912256,1788586912151538,79565.0,79565.1,0.0002,0.13593,4401.2,3251768.62,7518462.23,846121.13,3388509.19,8962016.44,79579.99,79580.0,8.44261,20.69587
1788586912500,1788586912355744,79565.0,79565.1,0.0002,0.13593,4401.2,3254485.41,7521179.02,846121.13,3385665.19,8959172.44,79579.99,79580.0,8.50741,20.69587
1788586912745,1788586912703316,79565.0,79565.1,0.0002,0.13593,4401.2,3258383.62,7525077.24,765028.91,3307350.92,8880858.17,79579.99,79580.0,8.50741,20.69587
1788586913005,1788586912868607,79565.0,79565.1,0.0002,0.13588,4401.2,3258383.62,7525077.24,765035.27,3307357.29,8880864.54,79579.99,79580.0,8.506,20.6958
1788586913249,1788586913201541,79565.0,79565.1,0.0002,0.13588,4401.2,3258383.62,7525077.24,815018.17,3354561.45,8928068.7,79579.99,79580.0,8.506,20.69397
1788586913495,1788586913201541,79565.0,79565.1,0.0002,0.13588,4401.2,3258383.62,7525077.24,815018.17,3354561.45,8928068.7,79579.99,79580.0,8.506,20.69397
1788586913757,1788586913461825,79565.0,79565.1,0.0002,0.13583,4401.2,3258383.62,7525077.24,815014.2,3354557.47,8928064.72,79579.99,79580.0,8.506,20.69397
1788586914006,1788586913828172,79564.7,79565.1,0.0002,0.13583,4353.46,3258965.77,7494274.85,818914.73,3215197.13,8788704.38,79579.99,79580.0,8.50536,20.69397
1788586914252,1788586914161879,79565.0,79565.1,0.0002,0.13578,4401.2,3227628.97,7494322.58,765016.97,3161299.38,8734806.63,79579.99,79580.0,8.50343,20.69427
1788586914496,1788586914347188,79565.0,79565.1,0.0002,0.13578,3761.55,3250928.28,7517621.89,789801.07,3224238.91,8797746.16,79579.99,79580.0,8.50184,20.69427
1788586914756,1788586914630701,79565.0,79565.1,0.0002,0.13578,4460.87,3251876.21,7518569.83,764327.88,3198812.67,8772319.92,79579.99,79580.0,8.50184,20.69153
1788586915000,1788586914792848,79565.0,79565.1,0.0002,0.13578,4460.87,3265559.67,7532253.29,765027.32,3199512.11,8773019.36,79579.99,79580.0,8.50177,20.69104
1788586915244,1788586915182308,79565.0,79565.1,0.0002,0.13578,4411.54,3262842.88,7529536.5,844994.19,3279478.98,8852986.23,79579.99,79580.0,8.50184,20.68104
1788586915503,1788586915448660,79565.0,79565.1,0.0002,0.10848,4411.54,3262842.88,7529531.63,842822.06,3277237.61,8850744.86,79579.99,79580.0,8.50184,20.67944
1788586915748,1788586915703837,79565.0,79565.1,0.0002,0.11805,4411.54,3262842.88,7529531.63,818591.71,3253007.27,8826514.51,79579.99,79580.0,8.50184,20.67944
1788586915994,1788586915703837,79565.0,79565.1,0.0002,0.11805,4411.54,3262842.88,7529531.63,818591.71,3253007.27,8826514.51,79579.99,79580.0,8.49955,20.67944
1788586916254,1788586916020148,79565.0,79565.1,0.0002,0.118,4411.54,3262842.88,7529531.63,818587.74,3253003.29,8826510.54,79579.99,79580.0,8.49955,20.67944
1788586916497,1788586916434458,79565.0,79565.1,0.0002,0.10795,4411.54,3262842.88,7529531.63,817788.11,3252203.66,8825710.91,79579.99,79580.0,8.45925,20.67644
1788586916755,1788586916466760,79565.0,79565.1,0.0002,0.10781,4411.54,3262842.88,7529531.63,817776.97,3252192.52,8825699.77,79579.99,79580.0,8.45651,20.67644
1788586917000,1788586916466760,79565.0,79565.1,0.0002,0.10781,4411.54,3262842.88,7529531.63,817776.97,3252192.52,8825699.77,79579.99,79580.0,8.36197,20.67644
1788586917244,1788586917179861,79565.0,79565.1,0.0002,0.10729,4911.16,3262842.88,7529531.63,817735.59,3252151.15,8825658.39,79579.99,79580.0,8.36056,20.67451
1788586917505,1788586917179861,79565.0,79565.1,0.0002,0.10729,4911.16,3262842.88,7529531.63,817735.59,3252151.15,8825658.39,79579.99,79580.0,8.36056,20.67451
1788586917749,1788586917680244,79565.0,79565.1,0.0002,0.11729,4911.16,3262842.88,7529531.63,817831.81,3252247.36,8825754.61,79579.99,79580.0,8.49723,20.61311
1788586917993,1788586917943884,79565.0,79565.1,0.0002,0.11729,4911.18,3262842.9,7529531.65,817831.81,3252247.36,8825754.61,79579.99,79580.0,8.49723,20.61311
1788586918252,1788586917977637,79565.0,79565.1,0.0002,0.11729,4911.18,3262842.9,7529531.65,817831.81,3252247.36,8825754.61,79579.99,79580.0,8.49723,20.61311
1788586918496,1788586918421986,79565.0,79565.1,0.0002,0.11724,4911.18,3262842.9,7529531.65,762842.4,3197257.96,8770765.2,79579.99,79580.0,8.49723,20.61311
1788586918743,1788586918670648,79565.0,79565.1,0.0002,0.11724,4911.18,3262842.9,7529531.65,813800.96,3248216.51,8821723.76,79579.99,79580.0,8.49723,20.61128
1788586919003,1788586918850163,79565.0,79565.1,0.00095,0.11724,4970.84,3262902.57,7529591.31,813800.96,3248216.51,8821723.76,79579.99,79580.0,8.4973,20.60824
1788586919247,1788586919180545,79565.0,79565.1,0.00095,0.11719,4970.84,3262902.57,7529591.31,806298.87,3240714.42,8814221.67,79579.99,79580.0,8.4973,20.60824
1788586919492,1788586919348214,79565.0,79565.1,0.00095,0.11719,4970.84,3262902.57,7529591.31,806298.87,3240714.42,8814221.67,79579.99,79580.0,8.4973,20.70932
1788586919752,1788586919520585,79565.0,79565.1,0.00095,0.11719,4970.84,3262902.57,7529591.31,806998.3,3241413.85,8814921.1,79579.99,79580.0,8.4973,20.70932
1788586919998,1788586919752445,79565.0,79565.1,0.00095,0.11719,4970.84,3262902.57,7529591.31,814486.12,3248901.67,8822408.92,79579.99,79580.0,8.4973,20.70932
1788586920255,1788586920064835,79565.0,79565.1,0.00095,0.11714,4970.84,3262902.57,7529591.31,814482.14,3248897.69,8822404.94,79579.99,79580.0,8.4973,20.70932
1788586920500,1788586920368527,79565.0,79565.1,0.00095,0.11714,4216.62,3262148.34,7528837.09,845315.63,3279731.18,8853238.43,79579.99,79580.0,8.49114,20.70932
1788586920746,1788586920669102,79565.0,79565.1,0.00095,0.11713,4973.22,3262904.94,7529593.69,788524.88,3222940.44,8796447.68,79579.99,79580.0,8.4884,20.70932
1788586921005,1788586920899460,79565.0,79565.1,0.00095,0.11796,4973.22,3262904.94,7529593.69,763609.51,3198025.06,8771532.31,79579.99,79580.0,8.4884,20.70806
1788586921250,1788586921168202,79565.0,79565.1,0.00095,0.11796,4973.22,3265590.68,7532279.43,763609.51,3198025.06,8771532.31,79579.99,79580.0,8.48657,20.70806
1788586921495,1788586921457280,79565.0,79565.1,0.00095,0.11796,4973.22,3265590.68,7532279.43,763609.51,3198025.06,8771532.31,79579.99,79580.0,8.48657,20.70806
1788586921756,1788586921690884,79565.0,79565.1,0.00095,0.11796,4973.22,3265590.68,7532279.43,811504.37,3245919.93,8819427.17,79579.99,79580.0,8.48657,20.70806
1788586921999,1788586921741923,79565.0,79565.1,0.00095,0.11796,4973.22,3265590.68,7532279.43,811504.37,3245919.93,8819427.17,79579.99,79580.0,8.48657,20.69806
1788586922245,1788586922117323,79565.0,79565.1,0.00176,0.11796,4980.39,3265597.84,7532286.59,817279.5,3251695.06,8825202.3,79579.99,79580.0,8.46632,20.69806
1788586922505,1788586922375742,79565.0,79565.1,0.00176,0.11791,4980.39,3265597.84,7532286.59,817265.18,3251680.73,8825187.98,79579.99,79580.0,8.46632,20.69806
1788586922752,1788586922633718,79565.0,79565.1,0.00176,0.11791,4980.39,3133314.69,7400003.44,817265.18,3251680.73,8825187.98,79579.99,79580.0,8.46632,20.69532
1788586922998,1788586922936865,79565.0,79565.1,0.00176,0.11791,4980.41,3133314.72,7400003.46,816565.75,3250981.3,8824488.55,79579.99,79580.0,8.46632,20.69532
1788586923244,1788586923200560,79565.0,79565.1,0.00123,0.11791,4998.69,3258035.0,7524723.74,756107.37,3190522.93,8764030.17,79579.99,79580.0,8.46632,20.69546
1788586923505,1788586923454873,79564.9,79565.0,0.0002,0.00505,4895.25,3257931.55,7524620.3,554869.16,3206288.2,8779795.45,79579.99,79580.0,8.46632,20.69532
1788586923749,1788586923701997,79564.9,79565.0,0.0002,0.0047,4895.25,3252412.09,7519100.84,554841.31,3206260.36,8779767.6,79579.99,79580.0,8.46632,20.69532
1788586923995,1788586923885087,79564.9,79565.0,0.0002,0.00463,4895.25,3252412.09,7519100.84,529854.36,3181273.41,8754780.66,79579.99,79580.0,8.46621,20.68795
1788586924253,1788586924088310,79564.9,79565.0,0.0002,0.00463,4895.25,3257888.53,7524577.28,529854.36,3181273.41,8754780.66,79579.99,79580.0,8.46621,20.68338
1788586924500,1788586924418362,79564.9,79565.0,0.00388,0.25846,5237.38,3258181.33,7524870.08,605635.67,3257054.71,8830561.96,79579.99,79580.0,8.46347,20.68338
1788586924745,1788586924594858,79564.9,79565.0,0.00388,0.00958,6032.99,3258976.94,7525665.69,605636.29,3257055.33,8830562.58,79579.99,79580.0,8.46347,20.68338
1788586925004,1788586924956198,79564.9,79565.0,0.12955,0.00958,27684.15,2954632.06,7176336.25,291855.77,2184641.87,8092268.57,79579.99,79580.0,8.18322,18.3801
1788586925249,1788586925199203,79564.9,79566.7,0.00388,0.01182,6342.45,3045418.2,7267122.4,806383.36,2515329.37,8303784.86,79579.99,79580.0,8.18276,18.25456
1788586925506,1788586925453265,79566.5,79566.6,0.0002,0.74172,5359.14,3033202.24,7200709.15,845595.45,2576454.89,8364910.38,79579.99,79580.0,8.32395,18.34635
1788586925749,1788586925486305,79566.5,79566.6,0.0002,0.74172,5359.14,3033202.24,7200709.15,890380.49,2621239.93,8409695.43,79579.99,79580.0,8.32395,18.3461
1788586925995,1788586925953156,79566.5,79566.6,0.0002,0.7422,5428.36,3033271.44,7200778.36,890429.02,2726345.08,8514800.58,79579.99,79580.0,8.32254,18.34603
1788586926258,1788586926078179,79566.5,79566.6,0.0002,0.7422,5428.36,3033271.44,7200778.36,891224.71,2727140.77,8515596.26,79579.99,79580.0,8.32247,18.34596
1788586926500,1788586926458740,79566.5,79566.6,0.0002,0.7422,4729.02,3046254.12,7213761.04,891235.05,2727150.11,8515605.61,79579.99,79580.0,8.32254,18.34715
1788586926758,1788586926704633,79566.5,79566.6,0.0002,0.7422,4488.73,3046013.83,7213520.75,890294.58,2726209.63,8514665.13,79579.99,79580.0,8.32071,18.34707
1788586927005,1788586926917856,79566.5,79566.6,0.0002,0.7422,4488.73,3046013.83,7213520.75,890403.58,2726318.64,8514774.13,79579.99,79580.0,8.32071,18.34707
1788586927247,1788586927182588,79566.5,79566.6,0.00388,0.7422,4732.21,3046306.64,7213813.55,890403.58,2726318.64,8514774.13,79579.99,79580.0,8.32071,18.34566
1788586927506,1788586927450818,79566.5,79566.6,0.00388,0.7422,5431.54,3047005.97,7214512.89,890393.24,2726308.29,8514763.79,79579.99,79580.0,8.32072,18.34573
1788586927752,1788586927450818,79566.5,79566.6,0.00388,0.7422,5431.54,3047005.97,7214512.89,890393.24,2726308.29,8514763.79,79579.99,79580.0,8.32072,18.34573
1788586927997,1788586927857774,79566.5,79566.6,0.00388,0.7522,5431.54,3047005.97,7214512.89,891188.9,2727103.16,8515558.66,79579.99,79580.0,8.32802,18.34573
1788586928255,1788586928053102,79566.5,79566.6,0.00388,0.7522,5431.54,3047005.97,7214512.89,866206.99,2702121.25,8490576.74,79579.99,79580.0,8.32802,18.33573
1788586928501,1788586928447497,79566.5,79566.6,0.00388,0.01001,5389.38,3046963.81,7214470.72,748670.39,2620406.62,8408862.12,79579.99,79580.0,8.32142,18.33573
1788586928744,1788586928630637,79566.5,79566.6,0.00388,1e-05,5389.38,3052605.92,7220112.83,747895.41,2619631.64,8408087.14,79579.99,79580.0,8.32142,18.33573
1788586929002,1788586928957467,79566.5,79566.6,0.00388,1e-05,5389.38,3052604.36,7220111.27,747895.41,2620631.9,8102974.42,79579.99,79580.0,8.32463,18.33573
1788586929245,1788586928959903,79566.5,79566.6,0.00388,1e-05,5389.38,3052604.36,7220111.27,747895.41,2926681.38,8409023.9,79579.99,79580.0,8.32322,18.3339
1788586929506,1788586929455489,79566.5,79566.6,0.00388,1e-05,5431.55,3052646.53,7220153.44,828418.45,3007204.43,8489546.94,79579.99,79580.0,8.32006,18.3339
1788586929752,1788586929461461,79566.5,79566.6,0.00388,1e-05,5421.2,3052636.18,7220143.1,828418.45,3007204.43,8489546.94,79579.99,79580.0,8.32006,18.33116
1788586929994,1788586929908108,79566.5,79566.6,0.00388,1e-05,5379.04,3050615.06,7218121.98,803436.54,2989043.13,8471385.65,79579.99,79580.0,8.32006,18.33116
1788586930254,1788586930208079,79566.5,79566.6,0.00351,2.00189,5349.6,3065585.9,7233092.82,962350.24,3147653.71,8629996.23,79579.99,79580.0,8.32006,18.33105
1788586930499,1788586930439964,79566.5,79566.6,0.0002,2.00189,5086.23,3065322.54,7232829.46,962350.24,3147653.71,8629996.23,79579.99,79580.0,8.32006,18.33105
1788586930758,1788586930687938,79566.4,79566.5,0.0002,0.138,5195.23,3065382.21,7232889.13,916958.37,3160622.3,8618790.64,79579.99,79580.0,8.31444,18.26964
1788586931003,1788586930940946,79566.4,79566.5,0.0002,0.13655,5126.01,3065312.99,7232819.91,968797.32,3212461.25,8670629.58,79579.99,79580.0,8.31444,18.26964
1788586931251,1788586931099447,79566.4,79566.5,0.0002,0.13935,5126.01,3282723.43,7450230.35,1018632.85,3262296.78,8720465.11,79579.99,79580.0,8.31444,18.2508
1788586931494,1788586931360673,79566.4,79566.5,0.0002,0.75487,5066.34,3282663.76,7450170.67,1015804.47,3259468.4,8717636.73,79579.99,79580.0,8.31444,18.19425
1788586931755,1788586931672946,79566.4,79566.5,0.0002,0.1395,5117.25,3250895.16,7418402.07,966841.63,3210505.56,8668673.9,79579.99,79580.0,8.31444,18.18872
1788586932002,1788586931940880,79566.4,79566.5,0.0002,0.1395,5076.68,3282674.39,7450181.31,975153.17,3419997.28,8878165.62,79579.99,79580.0,8.27063,18.18872
1788586932249,1788586932142291,79566.4,79566.5,0.0002,0.00316,5076.68,3282674.39,7450181.31,964305.07,3409149.19,8867317.52,79579.99,79580.0,8.27063,18.18872
